"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"STRBP",0.287276119949122,9.24075486422482,6.39968025333316,4.63833809815997e-09,6.17043699744818e-08,10.2752496325615
"ARFGEF3",0.637910234928697,9.0091499121439,6.39913551106422,4.65019812701495e-09,6.17703617673068e-08,10.2727602039716
"SOD1",0.351332519614848,12.8290500432229,6.39678996576675,4.70160774539104e-09,6.23607320659051e-08,10.2620422792448
"TAGAP",-1.21510263013595,7.22572226458536,-6.39292567825124,4.78753119441005e-09,6.3406459738984e-08,10.2443881386054
"SLC12A6",-0.427652115011626,7.25493720171747,-6.38851877788598,4.88741245947061e-09,6.46336835297494e-08,10.2242605997644
"WWTR1",-0.54567179500924,7.67529240102206,-6.3876125561731,4.90820525868916e-09,6.48129228333983e-08,10.2201223671543
"YBX2",1.07877349299001,7.48216436999634,6.38198384992418,5.03932228517488e-09,6.64463216777182e-08,10.1944246733558
"UGP2",0.375812613193891,12.1863155861398,6.37985570535997,5.08979147217281e-09,6.70130927211224e-08,10.1847112139684
"THG1L",0.282134428479614,7.98399253338451,6.37917791991235,5.10596972011846e-09,6.71273816508379e-08,10.1816178985948
"GOLPH3L",0.334532125912646,10.4871397362106,6.37480420812385,5.21159424423386e-09,6.83565944507341e-08,10.1616602894197
"PTTG1IP",0.264458371857928,12.4552205209614,6.37467535434623,5.21473852450032e-09,6.83565944507341e-08,10.1610724078514
"MAPK6",0.360224879315604,11.1919372133019,6.37306840022601,5.2541089079198e-09,6.8771983995038e-08,10.1537412793988
"SLFN11",-0.680685527892618,7.82691236764832,-6.37131396079294,5.29742767384518e-09,6.92377663707093e-08,10.1457382089559
"NDUFA9",0.286769301150239,10.9581704971972,6.36112319870793,5.55610601048602e-09,7.25128529327716e-08,10.0992706228144
"SLC25A1",0.537404514725033,9.97975648778477,6.35905147936085,5.61019849623498e-09,7.30809636148865e-08,10.0898279592143
"GSAP",-0.685765540890558,8.77695804391973,-6.35883192317032,5.61596146174934e-09,7.30809636148865e-08,10.0888273243883
"LRRC75A",1.05836103642373,7.71167734962087,6.35151310315896,5.81144676201004e-09,7.55150694633903e-08,10.055480071365
"DOCK8",-0.966254575158362,9.41898920131817,-6.34913273073433,5.87646184688591e-09,7.62492216161877e-08,10.0446377829338
"STAP2",0.617376325176612,10.0678641857026,6.34082681502325,6.10899236257514e-09,7.91516767324677e-08,10.0068191660261
"SH2B3",-0.445566320795659,9.10142891649915,-6.33817229546811,6.18520456260225e-09,8.00233185678872e-08,9.99473708520949
"ACSS2",0.589461045935973,10.4163309153879,6.3369813848371,6.21970012809003e-09,8.03534996346177e-08,9.98931735176026
"ATP6V1C1",-0.398851645691951,8.95555296637141,-6.33581496018484,6.25367041470408e-09,8.06759527706709e-08,9.98400947971289
"SMPD1",0.470828139047423,9.20481542687008,6.33351801920163,6.32110124180263e-09,8.14285171479985e-08,9.97355837656987
"PDE9A",1.10258572476669,9.42642006616781,6.33234143585051,6.35591927766499e-09,8.17594041565153e-08,9.96820554781732
"PFKFB3",-0.827588196435242,11.1278964001611,-6.32901418756459,6.45540821026012e-09,8.28592438898206e-08,9.95307067319692
"MB21D2",-0.448821199740933,8.19202517216929,-6.32858101904337,6.46847300613639e-09,8.28592438898206e-08,9.9511005449684
"RGS19",-0.704832789835644,8.93045186023028,-6.32855744416494,6.4691847960443e-09,8.28592438898206e-08,9.95099332386803
"BNIP2",-0.46946326535111,8.89144234590447,-6.32807546102765,6.48375413313625e-09,8.29272153628126e-08,9.94880125039438
"C1orf106",0.623147520004338,10.7503977796749,6.32644193176506,6.53337346834555e-09,8.34426428845902e-08,9.9413724508797
"HEBP1",-0.496612618439778,9.43699777285608,-6.32043185438423,6.71917861108503e-09,8.56934559900915e-08,9.91404760791832
"PLS1",0.537351502349293,12.7069903275265,6.31918236977051,6.75845673535389e-09,8.60717825769892e-08,9.9083682400968
"WDR26",-0.26061861191221,10.2959722103541,-6.31754774872876,6.81018396226856e-09,8.66073537133387e-08,9.90093902391551
"CLCN3",0.459616219059301,9.48720191957525,6.31516947837629,6.8861420020706e-09,8.74491196376427e-08,9.89013147985306
"SLC44A3",0.539305368779422,9.65902818041689,6.3129938146999,6.95636075350811e-09,8.82157193005072e-08,9.8802461932353
"PTPRF",0.596504261130308,9.44403845575334,6.30878450595487,7.09422576981934e-09,8.98367797980093e-08,9.86112511338002
"HNF1B",0.569674163149454,8.72242789854083,6.30391710417778,7.25700752857811e-09,9.17292961165814e-08,9.83902154924297
"LOC93622",0.372814938291104,7.89793089875115,6.30370555978915,7.26416519006547e-09,9.17292961165814e-08,9.83806106527598
"SOWAHA",0.807656773525248,8.09021269681695,6.29857137164448,7.4400331297616e-09,9.38177698743037e-08,9.81475442093483
"KLF2",-0.533368635756655,10.6800997947934,-6.29095263727058,7.70877399675158e-09,9.70698362769577e-08,9.78018452736235
"TIMP2",-0.697260386433266,9.27149430997629,-6.28720720844577,7.84437706085663e-09,9.86386345868672e-08,9.76319643729101
"LLGL2",0.482488622551955,9.04513543127456,6.285958451183,7.89010910552588e-09,9.9074539721982e-08,9.75753345489423
"DISP2",1.26061018941979,6.30582972926283,6.285166659882,7.91924223834776e-09,9.93010864984979e-08,9.75394302125532
"GLIPR2",-0.673797531621695,9.13691020156273,-6.28456672126331,7.9413869745461e-09,9.94394931232325e-08,9.75122268968928
"AEBP1",-0.760770420031501,8.94485144093832,-6.28376077508167,7.97123194911447e-09,9.96737983804775e-08,9.74756842765343
"AKAP1",0.508562445210741,9.92535046195036,6.28038799768583,8.09733388846162e-09,1.01109386755086e-07,9.73227806679518
"ARHGAP30",-0.919730900077137,8.58778078365389,-6.27363745896579,8.35566253899970e-09,1.04189758651343e-07,9.70168562171777
"GBAS",0.392996709904079,10.2780069396595,6.27243675563273,8.40245476033837e-09,1.04627506911418e-07,9.69624573237297
"PIK3CD",-0.998809608637965,8.81129417781412,-6.26870799603,8.54942052593338e-09,1.06309669400947e-07,9.67935520003626
"IRF7",-0.521259833338125,9.41397757076364,-6.26397528249688,8.7396114696207e-09,1.08523913297523e-07,9.65792335497152
"DERL3",-0.651343958618652,8.45992967008016,-6.26171423044683,8.83194195066083e-09,1.0951852670951e-07,9.64768682882476
"TRAF1",-0.809367528308679,6.9664142560338,-6.25649788418568,9.04863753883813e-09,1.12050417545253e-07,9.62407696288181
"SCNN1B",1.31743324341441,8.13034240676344,6.25586346721139,9.07534725067552e-09,1.12225944662014e-07,9.62120610389848
"SDCBP",-0.232951046256402,12.8074173353345,-6.25505955822058,9.10930447248595e-09,1.12490486816782e-07,9.6175684464948
"KIAA1804",0.481798148175412,8.29436225839362,6.25149300148162,9.26147339124142e-09,1.14212081641576e-07,9.60143241734398
"IQSEC1",-0.566702899609563,7.94219744806366,-6.24977244098613,9.33577547285312e-09,1.14970010740652e-07,9.59364961690573
"INPP4A",-0.508528995331239,7.65259496435869,-6.24753994163917,9.4330622152835e-09,1.16008524743727e-07,9.58355252706128
"CENPU",0.505466886554781,8.78752515975941,6.24602266556772,9.49975115548162e-09,1.16668411652986e-07,9.57669114640638
"VAV3",0.581349992044484,8.39580647202065,6.23781788302528,9.86851088380452e-09,1.21031202661235e-07,9.5396005852629
"STXBP5",0.536922446038284,8.53773109075139,6.23279128318522,1.01013631706204e-08,1.23717516370129e-07,9.51688806928516
"MMP9",-1.19812541241247,10.8942507682616,-6.2290571106037,1.02778436905742e-08,1.25680934576313e-07,9.50002063696942
"NUDT15",0.355095246190014,9.19232496337949,6.22880748036916,1.02897492510262e-08,1.25680934576313e-07,9.49889320669872
"NANS",0.371230422935535,11.4297743694518,6.22748344503493,1.03531238417715e-08,1.26282721737575e-07,9.4929136699607
"MEOX1",-0.583588135537492,7.88804983350777,-6.2242632456286,1.05088682581826e-08,1.28008023830624e-07,9.47837315438412
"IL20RA",0.661191478778561,7.43471034388059,6.22273382837909,1.05836450304314e-08,1.28677445923209e-07,9.4714683905818
"OSTM1",-0.352879425217289,9.18545292678918,-6.22255200063306,1.05925698252435e-08,1.28677445923209e-07,9.47064755486501
"HDHD3",0.554240181210064,9.48238195413869,6.22187511535064,1.06258591853558e-08,1.28906933992534e-07,9.46759194620352
"B4GALT4",0.399589796591315,9.10290805064864,6.22034491764664,1.07014952057054e-08,1.29648831632856e-07,9.46068484723618
"CEBPG",0.391498223041785,10.0755362301278,6.21869666518782,1.07835603245547e-08,1.30466507548295e-07,9.45324571786584
"TPRN",0.621608288264888,8.54431451509778,6.216143369067,1.09119132036273e-08,1.31841240097268e-07,9.44172356216623
"FAM57A",0.543165997743939,9.01340295896547,6.21549206225439,1.09448944057129e-08,1.32061508914215e-07,9.43878477637297
"SH2B2",-0.531839278150407,8.71495453257047,-6.2140859981263,1.10164308098901e-08,1.32745767215271e-07,9.43244089342553
"PRKCDBP",-0.852037370648517,8.02133990918927,-6.21360704059233,1.10409038433763e-08,1.32861844233533e-07,9.43028007907301
"TPST2",-0.48687249904203,9.57579273798858,-6.21316506133572,1.10635349588296e-08,1.32955474478391e-07,9.428286158407
"CCL18",-1.23012092982143,10.3367294814775,-6.21095473442283,1.11774005323711e-08,1.34143789499086e-07,9.4183155688814
"ADAR",-0.345903320110594,11.1814418718421,-6.21044101916434,1.12040297040175e-08,1.3428337073637e-07,9.41599847312806
"DLEU1",0.356924477889499,7.91920143935058,6.2086314347112,1.12983312001533e-08,1.35232565822156e-07,9.4078370886794
"CYP27B1",-0.598815520110699,7.26187397636183,-6.2080103872035,1.1330875362578e-08,1.35441024193806e-07,9.40503635662724
"PCOLCE",-1.29748994432615,8.64990637044568,-6.19931822530561,1.17961770870893e-08,1.40814897947614e-07,9.36585064093052
"KLF10",-0.409686928882327,10.6133860696529,-6.19835140023307,1.18490821421992e-08,1.41258099093355e-07,9.36149356206302
"TRIM11",0.351428814112334,8.34351071362238,6.19394375274953,1.20932488755596e-08,1.43977203700645e-07,9.34163401382238
"PKD2",-0.467735251239121,8.20001025885228,-6.19244981409442,1.2177127337624e-08,1.44783294892095e-07,9.33490421882018
"PTPRM",-0.669983915441414,8.52568552495423,-6.18925974924911,1.23581603884951e-08,1.46740862013523e-07,9.32053628496297
"EHD3",-0.594943826735153,7.46566181588805,-6.18823424833779,1.24169180172592e-08,1.47243267560956e-07,9.31591817823146
"PAQR8",0.599055486873056,10.165882669877,6.1828998905587,1.27270276331843e-08,1.5072100317447e-07,9.29190171806977
"GRAMD1B",-0.432018705694992,7.16630258453391,-6.17839598478426,1.29947927372593e-08,1.53688744222831e-07,9.27163144682496
"MAPK13",0.398576898431409,10.4519686799737,6.17723838208179,1.30645063296426e-08,1.54108803855103e-07,9.26642262460528
"DSP",0.429337848014563,11.6045613928437,6.17723457711875,1.30647360801991e-08,1.54108803855103e-07,9.26640550428391
"KDR",-0.632379137422993,7.91079790435324,-6.17658651336955,1.31039254902868e-08,1.54367690677023e-07,9.26348962999666
"NAIP",-1.14553059158004,7.67318234590989,-6.1738074964189,1.32732945528245e-08,1.56157432498604e-07,9.25098739844508
"DSG2",0.637115904518015,11.1461232367069,6.17029560214426,1.34904177668558e-08,1.58503556780394e-07,9.23519175888837
"PARVB",-0.565980061556571,7.81790395157642,-6.16820012055791,1.36216344011794e-08,1.59835508248702e-07,9.22576874386766
"CEACAM3",-0.430682721459027,8.03449550679791,-6.16608250518474,1.37555145653252e-08,1.61195185737378e-07,9.21624767718332
"KLK10",-2.79725257735851,9.22576377598694,-6.16476116113609,1.3839708831759e-08,1.6196982113822e-07,9.21030750151233
"SEMA3C",0.51229463687589,8.27270289492914,6.16307633879267,1.39478003269956e-08,1.63021744552992e-07,9.20273413032272
"WIPF1",-0.825306647874079,8.26446564343454,-6.16276601395447,1.39678000585301e-08,1.63042651791421e-07,9.20133930561664
"SHTN1",0.410161195202778,9.63262243570738,6.1565773978644,1.43725951524557e-08,1.67549276562416e-07,9.17352987101257
"KIAA0040",-0.45893997742292,8.72335117719858,-6.15480109252462,1.44909026907473e-08,1.68576819148281e-07,9.16555014409803
"TMEM9B",0.303938973877576,10.8704118040767,6.15468904843186,1.44983972684213e-08,1.68576819148281e-07,9.16504684176948
"NUDT16L1",0.331561179504049,8.00908676041006,6.15439215722622,1.45182746570126e-08,1.6858899222339e-07,9.16371322601834
"KIT",0.802138706104387,8.69333786172946,6.14993905970618,1.48196591847655e-08,1.71865814353894e-07,9.14371373416496
"TMEM168",0.350083539153786,9.77630185430031,6.14886609781456,1.48931936259336e-08,1.72495164984455e-07,9.13889590025666
"EFEMP2",-0.483365075218247,8.37582606068966,-6.14137380820106,1.54167862636627e-08,1.78178520147966e-07,9.10526461061657
"PLCB4",0.745197811626785,8.8806093945864,6.14127661500334,1.54236963157236e-08,1.78178520147966e-07,9.10482845457739
"IL4R",-0.458216497581094,10.1632990000645,-6.14032031822,1.54918481553006e-08,1.78735201719596e-07,9.10053722620571
"VSIG10",0.496527572301454,7.68058814431867,6.13963698086081,1.55407288146266e-08,1.7906839778295e-07,9.09747104726141
"EDNRB",-0.627943845052215,8.49682307934851,-6.13753950805262,1.56917167158655e-08,1.80575758042601e-07,9.08806052920509
"SLC35B4",-0.361272067540131,8.02604527876265,-6.13669810223759,1.57526911830961e-08,1.81044729348215e-07,9.08428589413252
"RGCC",-0.685189965792185,9.55425418892809,-6.13619558471949,1.57892185771473e-08,1.81231889642563e-07,9.08203166099439
"B3GNT3",0.510609360799055,9.60124658865969,6.1354372192888,1.58445012883515e-08,1.81633572387466e-07,9.07862988543561
"CDS1",0.753647340058049,9.68759273026746,6.13400181676864,1.59496606453712e-08,1.82605258002569e-07,9.07219167511235
"RASL12",-0.49064498421325,7.54426408882455,-6.13100203322752,1.61716534211979e-08,1.84910361532548e-07,9.05873898315103
"RIMS3",0.680684645552643,8.1969091907688,6.12335530709785,1.67513954612142e-08,1.91166669845316e-07,9.02446052706437
"STARD10",0.602864329920813,10.5858231562735,6.12322417100712,1.67615141101947e-08,1.91166669845316e-07,9.02387284702533
"SH3TC1",-0.466412275671287,7.4972772502822,-6.11703387656629,1.72460785889683e-08,1.96442928253223e-07,8.99613794847149
"NCOR1",0.216736816253625,10.2508718109102,6.11500242256851,1.74080842052818e-08,1.98036312439502e-07,8.9870390762379
"MTM1",0.413919575069703,8.03034160288123,6.10574707965454,1.81653606807503e-08,2.06388926617713e-07,8.94560213340971
"AACS",0.285479441457044,9.40620936210564,6.1016227856889,1.85131764137046e-08,2.10074104476422e-07,8.92714668809493
"PKP2",0.533557901592077,10.8728507080674,6.09828472462151,1.87994822402838e-08,2.13052866452229e-07,8.91221372347355
"EGLN3",0.768438327270409,9.95214668896749,6.09573816663032,1.90208290137374e-08,2.15288852288232e-07,8.90082413410484
"EBP",0.339332861205789,9.52913599318259,6.09211246974526,1.93404095601583e-08,2.18629655040527e-07,8.88461186400419
"MXI1",0.507396594326679,10.4485817943104,6.08983432447311,1.9543911693646e-08,2.20651502387406e-07,8.87442745313428
"LAPTM5",-0.895323063962521,10.7691203069049,-6.08741600332463,1.97622429730272e-08,2.22835467679486e-07,8.86361832799055
"CDH5",-0.636063682412172,8.55290539011762,-6.08108801930814,2.03449773619359e-08,2.29117713611839e-07,8.83534372023665
"AGAP1",0.439080160697433,8.55926890430939,6.08022502310648,2.04257493642045e-08,2.29738359368998e-07,8.83148875545293
"DUSP2",-0.999964068810082,7.33771466162678,-6.07692966561345,2.07370933324646e-08,2.32947549065942e-07,8.81677089258515
"GABARAPL1",-0.583929908728617,7.97661301394606,-6.07422808841249,2.0995819330816e-08,2.35558358983453e-07,8.80470777571316
"YES1",0.353777039439247,10.0532180332985,6.07034077177876,2.13736880425973e-08,2.39234934245668e-07,8.78735447992881
"ADAM19",-0.657405610125767,8.88508627997226,-6.07030738004745,2.13769627383597e-08,2.39234934245668e-07,8.78720543904791
"ESAM",-0.742517116363642,7.17772743539383,-6.06979840536664,2.14269386063875e-08,2.39494858106101e-07,8.78493372547641
"NFAM1",-0.567006526347523,7.04973660013216,-6.06841945800408,2.15629152717687e-08,2.40714190060031e-07,8.77877949899247
"KCTD5",0.390119464127172,10.1586823720533,6.06803675927005,2.16008032149453e-08,2.40836850788799e-07,8.77707163489785
"ZC3H7A",-0.242984896775345,9.15147867201644,-6.06620317298305,2.17832432877566e-08,2.42568877058812e-07,8.7688896156282
"STAT4",-0.425215941566589,8.11369269151224,-6.06435122611546,2.19690501525074e-08,2.44334044739626e-07,8.76062684162551
"BCAP29",0.423664191038881,9.22044633747499,6.0638858167986,2.2015989760181e-08,2.44552303130149e-07,8.75855052516697
"DRAM1",-0.509071207659681,9.1964031187274,-6.06334408455669,2.20707514191306e-08,2.44856799820912e-07,8.7561338056259
"SIDT1",0.436177591953272,9.38987090472001,6.05929826705548,2.24839907260362e-08,2.48932029658565e-07,8.73808822726339
"PKIB",0.969109012985232,9.99597966832675,6.05920418237583,2.24936906058058e-08,2.48932029658565e-07,8.73766864816796
"CFLAR",-0.511383615640558,10.0624656001574,-6.05052942266045,2.34059648016644e-08,2.58538986514919e-07,8.69899592725083
"MUT",0.401991353164592,9.02301036495186,6.05040289099563,2.34195373688818e-08,2.58538986514919e-07,8.6984320324588
"MFAP2",-0.843741251227008,7.54346179625606,-6.04891555212291,2.35796605414267e-08,2.599860847628e-07,8.69180404716143
"CENPV",0.60552098624789,8.62035794410995,6.04671636668872,2.38183962579208e-08,2.62295328040793e-07,8.68200528609494
"CXADR",0.927060492431706,8.31714414670489,6.04437212298159,2.40754993847425e-08,2.64800916451597e-07,8.67156204657013
"C2orf88",0.847660593338155,8.44063012354657,6.04165307361249,2.43771326882627e-08,2.67789532463823e-07,8.65945149697018
"BHLHA15",-0.611401631330544,8.86756900515311,-6.03626564128364,2.49858083440063e-08,2.74139634931236e-07,8.63546365727914
"IDO1",-1.22825903934883,10.7223482932211,-6.03542479997585,2.50821473188532e-08,2.74859810215046e-07,8.6317206764643
"OPN3",0.428778632236317,9.55997335183174,6.02968959737305,2.57490786196342e-08,2.81823350710984e-07,8.60619716139073
"ID2",0.479878646877741,11.3183718224316,6.02529891942928,2.62714278367882e-08,2.87189369258565e-07,8.58666497755526
"SLAMF7",-1.01895275624452,8.82556235539256,-6.02459333369571,2.63563369763267e-08,2.87766201157382e-07,8.58352676717578
"PRR15",0.774785046323501,9.98263694008217,6.02286625114422,2.65653129864381e-08,2.89694576330792e-07,8.57584601396083
"LNPK",0.440737689762154,8.12041508309814,6.02255123253892,2.66036055428386e-08,2.89759221928265e-07,8.57444516269609
"ERLIN1",0.289246345569797,10.6745222492726,6.02117950829959,2.67709818706428e-08,2.91227947372862e-07,8.56834566880779
"IL6R",-0.533467605482572,9.10387583369523,-6.01749830170244,2.72252989778208e-08,2.95810803092755e-07,8.55198011401169
